Order_Date,Category,Product,Unit_Price,Discount,Quantity,Revenue
2023-01-16,Home,Air Fryer,110,0.02447387098304195,3,321.92362257559614
2023-01-16,Home,Coffee Maker,75,0.04157920080898518,1,71.88155993932611
2023-01-16,Home,LED Lamp,32,0.0,4,128.0
2023-01-16,Fashion,Hoodie,38,0.036802059066892163,8,292.8121740436648
2023-01-16,Fashion,Sneakers,72,0.05254814718431644,7,477.5157338191045
2023-01-16,Fashion,Backpack,45,0.08680036416225334,10,410.939836126986
2023-01-16,Beauty,Face Serum,28,0.08635125453643647,4,102.32865949191913
2023-01-16,Beauty,Hair Dryer,55,0.02320093619274452,3,161.17184552819714
2023-01-16,Beauty,Perfume,60,0.0442676836611923,4,229.37575592131387
2023-01-17,Electronics,Wireless Headphones,65,0.03533537287322749,4,250.81280305296085
2023-01-17,Electronics,Smart Watch,85,0.060814861293153805,2,159.66147358016386
2023-01-17,Electronics,Bluetooth Speaker,48,0.01140936993694796,3,142.3570507290795
2023-01-17,Home,Air Fryer,110,0.050212640668078845,2,208.95321905302265
2023-01-17,Home,Coffee Maker,75,0.06236391638307134,5,351.61353135634823
2023-01-17,Home,LED Lamp,32,0.06299151433366257,4,119.93708616529119
2023-01-17,Fashion,Hoodie,38,0.05255078243101436,9,324.0276324085931
2023-01-17,Fashion,Sneakers,72,0.05880086179507311,2,135.53267590150946
2023-01-17,Fashion,Backpack,45,0.05007771375464092,1,42.74650288104116
2023-01-17,Beauty,Face Serum,28,0.043246121766572596,2,53.578217181071935
2023-01-17,Beauty,Hair Dryer,55,0.0,2,110.0
2023-01-17,Beauty,Perfume,60,0.04587655561509454,3,171.742219989283
2023-01-18,Electronics,Wireless Headphones,65,0.0,6,390.0
2023-01-18,Electronics,Smart Watch,85,0.061827179950686886,2,159.48937940838323
2023-01-18,Electronics,Bluetooth Speaker,48,0.07406643931217104,3,133.33443273904737
2023-01-18,Home,Air Fryer,110,0.052765328064466946,2,208.39162782581727
2023-01-18,Home,Coffee Maker,75,0.040918483810779865,4,287.72445485676604
2023-01-18,Home,LED Lamp,32,0.04091041774233003,6,184.1451997934726
2023-01-18,Fashion,Hoodie,38,0.05915523994459844,7,250.2647061747368
2023-01-18,Fashion,Sneakers,72,0.04973403308454517,4,273.676598471651
2023-01-18,Fashion,Backpack,45,0.07518776927466397,5,208.0827519132006
2023-01-18,Beauty,Face Serum,28,0.09901211501957569,2,50.45532155890376
2023-01-18,Beauty,Hair Dryer,55,0.023542973729059072,2,107.4102728898035
2023-01-18,Beauty,Perfume,60,0.04744008233472259,2,114.30719011983328
2023-01-19,Electronics,Wireless Headphones,65,0.10704082193190155,3,174.12703972327918
2023-01-19,Electronics,Smart Watch,85,0.04535108307034878,2,162.2903158780407
2023-01-19,Electronics,Bluetooth Speaker,48,0.004734533000490135,2,95.54548483195295
2023-01-19,Home,Air Fryer,110,0.08226409405802936,3,302.8528489608503
2023-01-19,Home,Coffee Maker,75,0.06309877385481677,2,140.53518392177747
2023-01-19,Home,LED Lamp,32,0.021930789193225126,4,125.19285898326719
2023-01-19,Fashion,Hoodie,38,0.06426342590346214,6,213.34793889401064
2023-01-19,Fashion,Sneakers,72,0.024967714181086398,2,140.40464915792356
2023-01-19,Fashion,Backpack,45,0.07418248089606931,7,291.63251851773816
2023-01-19,Beauty,Face Serum,28,0.04903654345391469,5,133.13488391645194
2023-01-19,Beauty,Hair Dryer,55,0.07498340831186223,1,50.87591254284758
2023-01-19,Beauty,Perfume,60,0.029098572128855322,4,233.01634268907472
2023-01-20,Electronics,Wireless Headphones,65,0.05932630796085446,5,305.7189499127223
2023-01-20,Electronics,Smart Watch,85,0.03500626377202838,1,82.02446757937759
2023-01-20,Electronics,Bluetooth Speaker,48,0.07984046429640942,2,88.33531542754469
2023-01-20,Home,Air Fryer,110,0.05626115750651902,3,311.4338180228487
2023-01-20,Home,Coffee Maker,75,0.0542426636285703,3,212.79540068357167
2023-01-20,Home,LED Lamp,32,0.025866220129780914,7,218.20596669092907
2023-01-20,Fashion,Hoodie,38,0.0,5,190.0
2023-01-20,Fashion,Sneakers,72,0.07011425753962092,4,267.80709382858913
2023-01-20,Fashion,Backpack,45,0.059401109240565284,4,169.30780033669825
2023-01-20,Beauty,Face Serum,28,0.01092789136650376,4,110.77607616695158
2023-01-20,Beauty,Hair Dryer,55,0.07418665682312528,0,0.0
2023-01-20,Beauty,Perfume,60,0.06855072257448727,2,111.77391329106153
2023-01-21,Electronics,Wireless Headphones,65,0.06644720026082948,6,364.0855918982765
2023-01-21,Electronics,Smart Watch,85,0.0368321152013448,4,327.47708083154276
2023-01-21,Electronics,Bluetooth Speaker,48,0.04727137121096664,4,182.9238967274944
2023-01-21,Home,Air Fryer,110,0.05881568009792931,2,207.06055037845553
2023-01-21,Home,Coffee Maker,75,0.043650933048805476,4,286.90472008535835
2023-01-21,Home,LED Lamp,32,0.04050783687143597,3,92.11124766034214
2023-01-21,Fashion,Hoodie,38,0.059113362225831564,9,321.78323011876563
2023-01-21,Fashion,Sneakers,72,0.05235457645580781,8,545.8437639614547
2023-01-21,Fashion,Backpack,45,0.027104413067589057,2,87.56060282391698
2023-01-21,Beauty,Face Serum,28,0.0032195470984753213,3,83.72955804372808
2023-01-21,Beauty,Hair Dryer,55,0.041900380612589244,5,263.47739533153793
2023-01-21,Beauty,Perfume,60,0.035483714931360384,1,57.870977104118374
2023-01-22,Electronics,Wireless Headphones,65,0.028696029850860158,9,568.2128225372468
2023-01-22,Electronics,Smart Watch,85,0.05976326490798793,5,399.60061241410517
2023-01-22,Electronics,Bluetooth Speaker,48,0.06863747266312457,5,223.5270065608501
2023-01-22,Home,Air Fryer,110,0.009113418788553554,2,217.99504786651823
2023-01-22,Home,Coffee Maker,75,0.03338434999842173,5,362.4808687505918
2023-01-22,Home,LED Lamp,32,0.04639930849863309,2,61.030444256087485
2023-01-22,Fashion,Hoodie,38,0.0627474562119134,5,178.07798331973646
2023-01-22,Fashion,Sneakers,72,0.06149264887537469,10,675.7252928097303
2023-01-22,Fashion,Backpack,45,0.07812609804270064,6,248.90595352847083
2023-01-22,Beauty,Face Serum,28,0.013571552177011094,4,110.47998615617476
2023-01-22,Beauty,Hair Dryer,55,0.0612494585336637,1,51.6312797806485
2023-01-22,Beauty,Perfume,60,0.015674924577861522,5,295.2975226266415
2023-01-23,Electronics,Wireless Headphones,65,0.03443649618336118,3,188.28488324424455
2023-01-23,Electronics,Smart Watch,85,0.05806993660233121,2,160.1281107776037
2023-01-23,Electronics,Bluetooth Speaker,48,0.0582572486404148,5,226.01826032630044
2023-01-23,Home,Air Fryer,110,0.04892166025897732,2,209.237234743025
2023-01-23,Home,Coffee Maker,75,0.0637032094910549,2,140.44451857634178
2023-01-23,Home,LED Lamp,32,0.03212808595256226,3,92.91570374855402
2023-01-23,Fashion,Hoodie,38,0.04574028941609722,9,326.35682101969473
2023-01-23,Fashion,Sneakers,72,0.0260143061714533,6,420.76181973393216
2023-01-23,Fashion,Backpack,45,0.0440835293837025,8,344.1299294218671
2023-01-23,Beauty,Face Serum,28,0.010823543744114046,3,83.09082232549441
2023-01-23,Beauty,Hair Dryer,55,0.04086326014714438,1,52.75252069190706
2023-01-23,Beauty,Perfume,60,0.0702280327747561,3,167.3589541005439
2023-01-24,Electronics,Wireless Headphones,65,0.03412967090071359,5,313.90785695726805
2023-01-24,Electronics,Smart Watch,85,0.044501605118341614,4,324.86945425976387
2023-01-24,Electronics,Bluetooth Speaker,48,0.07571952299363774,4,177.46185158522155
2023-01-24,Home,Air Fryer,110,0.07974055013219108,1,101.22853948545898
2023-01-24,Home,Coffee Maker,75,0.04701584501807808,2,142.94762324728828
2023-01-24,Home,LED Lamp,32,0.03861180387491424,3,92.29326682800823
2023-01-24,Fashion,Hoodie,38,0.02331015577387785,8,296.9137126447411
2023-01-24,Fashion,Sneakers,72,0.042191113958603255,3,206.88671938494167
2023-01-24,Fashion,Backpack,45,0.048935534473888896,6,256.78740569205
2023-01-24,Beauty,Face Serum,28,0.005575334016848121,3,83.53167194258477
2023-01-24,Beauty,Hair Dryer,55,0.06443506443798125,1,51.45607145591104
2023-01-24,Beauty,Perfume,60,0.05937655379730851,6,338.6244406329689
2023-01-25,Electronics,Wireless Headphones,65,0.07434547679293273,7,421.17280805921564
2023-01-25,Electronics,Smart Watch,85,0.012697354113175206,6,503.5243494022807
2023-01-25,Electronics,Bluetooth Speaker,48,0.06340742422952235,6,269.73866182189755
2023-01-25,Home,Air Fryer,110,0.0060046073076133605,3,328.0184795884876
2023-01-25,Home,Coffee Maker,75,0.055599185709336196,7,495.8104275025985
2023-01-25,Home,LED Lamp,32,0.044314514683902906,6,183.49161318069065
2023-01-25,Fashion,Hoodie,38,0.012483264930454027,4,150.10254373057097
2023-01-25,Fashion,Sneakers,72,0.06600534148321897,3,201.7428462396247
2023-01-25,Fashion,Backpack,45,0.0718264150023186,2,83.53562264979134
2023-01-25,Beauty,Face Serum,28,0.015451274215909187,2,55.134728643909085
2023-01-25,Beauty,Hair Dryer,55,0.006557135121571703,5,273.19678784156775
2023-01-25,Beauty,Perfume,60,0.02180117441235828,0,0.0
2023-01-26,Electronics,Wireless Headphones,65,0.04590116249932509,7,434.1149710628071
2023-01-26,Electronics,Smart Watch,85,0.024682903715295957,3,248.70585955259955
2023-01-26,Electronics,Bluetooth Speaker,48,0.07618288215184396,4,177.37288662684597
2023-01-26,Home,Air Fryer,110,0.09807365485166444,1,99.21189796631691
2023-01-26,Home,Coffee Maker,75,0.02648674461246959,1,73.01349415406479
2023-01-26,Home,LED Lamp,32,0.015791642561222063,8,251.95733950432714
2023-01-26,Fashion,Hoodie,38,0.08693484162436674,3,104.08942805482219
2023-01-26,Fashion,Sneakers,72,0.057845475502678045,4,271.34050305522874
2023-01-26,Fashion,Backpack,45,0.07747978888869533,5,207.56704750004354
2023-01-26,Beauty,Face Serum,28,0.020594992083914177,4,109.69336088660162
2023-01-26,Beauty,Hair Dryer,55,0.02370281817753966,2,107.39269000047064
2023-01-26,Beauty,Perfume,60,0.027056161564562146,2,116.75326061225255
2023-01-27,Electronics,Wireless Headphones,65,0.057422896768402815,7,428.8725819703767
2023-01-27,Electronics,Smart Watch,85,0.05238597596219341,4,322.1887681728542
2023-01-27,Electronics,Bluetooth Speaker,48,0.07538788041207324,6,266.2882904413229
2023-01-27,Home,Air Fryer,110,0.05684605995771141,1,103.74693340465174
2023-01-27,Home,Coffee Maker,75,0.0418173642436244,2,143.72739536345634
2023-01-27,Home,LED Lamp,32,0.049007342941325555,2,60.86353005175516
2023-01-27,Fashion,Hoodie,38,0.05099233816493905,6,216.37374689839388
2023-01-27,Fashion,Sneakers,72,0.05425442357979831,4,272.3747260090181
2023-01-27,Fashion,Backpack,45,0.07151324269903614,10,417.81904078543374
2023-01-27,Beauty,Face Serum,28,0.05219907240827505,7,185.7689818079781
2023-01-27,Beauty,Hair Dryer,55,0.05027463783818814,4,208.9395796755986
2023-01-27,Beauty,Perfume,60,0.050817380631331774,3,170.85287148636027
2023-01-28,Electronics,Wireless Headphones,65,0.033961431980428836,2,125.58501384254424
2023-01-28,Electronics,Smart Watch,85,0.06187820168370022,2,159.48070571377096
2023-01-28,Electronics,Bluetooth Speaker,48,0.05983442175635243,2,90.25589551139016
2023-01-28,Home,Air Fryer,110,0.07560247099602563,3,305.0511845713115
2023-01-28,Home,Coffee Maker,75,0.044774193599314505,1,71.64193548005142
2023-01-28,Home,LED Lamp,32,0.034595181500232636,4,123.57181676797022
2023-01-28,Fashion,Hoodie,38,0.068121366788905,6,212.46832837212966
2023-01-28,Fashion,Sneakers,72,0.0,2,144.0
2023-01-28,Fashion,Backpack,45,0.0,7,315.0
2023-01-28,Beauty,Face Serum,28,0.011224514691298634,1,27.68571358864364
2023-01-28,Beauty,Hair Dryer,55,0.06507342359388056,4,205.68384680934628
2023-01-28,Beauty,Perfume,60,0.06547762546162132,0,0.0
2023-01-29,Electronics,Wireless Headphones,65,0.06379646928828231,6,365.1193769775699
2023-01-29,Electronics,Smart Watch,85,0.013345350438261454,5,419.3282260637389
2023-01-29,Electronics,Bluetooth Speaker,48,0.020190116738939164,4,188.12349758612368
2023-01-29,Home,Air Fryer,110,0.03991019703701665,4,422.4395133037127
2023-01-29,Home,Coffee Maker,75,0.03306814539976806,5,362.59944547508695
2023-01-29,Home,LED Lamp,32,0.031195978298311992,6,186.0103721667241
2023-01-29,Fashion,Hoodie,38,0.005590042591442634,4,151.15031352610072
2023-01-29,Fashion,Sneakers,72,0.04322765932322657,8,551.1008682298215
2023-01-29,Fashion,Backpack,45,0.05595970937093563,2,84.96362615661579
2023-01-29,Beauty,Face Serum,28,0.04233256780435157,3,80.44406430443446
2023-01-29,Beauty,Hair Dryer,55,0.09241466707427128,0,0.0
2023-01-29,Beauty,Perfume,60,0.08937707069021827,3,163.91212727576072
2023-01-30,Electronics,Wireless Headphones,65,0.05495952901566099,6,368.5657836838922
2023-01-30,Electronics,Smart Watch,85,0.059768125652222406,2,159.8394186391222
2023-01-30,Electronics,Bluetooth Speaker,48,0.05219669092701819,2,90.98911767100626
2023-01-30,Home,Air Fryer,110,0.03335305722198909,5,531.655818527906
2023-01-30,Home,Coffee Maker,75,0.07806695636409347,2,138.289956545386
2023-01-30,Home,LED Lamp,32,0.022226722619606988,0,0.0
2023-01-30,Fashion,Hoodie,38,0.0897554701405445,6,207.53575280795584
2023-01-30,Fashion,Sneakers,72,0.06454626098267696,2,134.7053384184945
